log_id,xi_start,yi_start,xj_start,yj_start,typei,xi_end,yi_end,xj_end,yj_end,typej,direction,PET,ifirst,angle_start,angle_end,start,end
244,-0.1079181324080287,0.9941597842890062,0.7837724900654186,-0.6210480527436291,AV,-0.11556927615220647,0.9932994223343004,0.998242108764352,0.05926797018373082,HV,L-R,2.0,True,134.58802818230905,93.23866533415764,cross,cross
245,0.03250598468655818,0.9994715408452396,0.545842753531515,-0.8378876347202732,AV,0.16258094933922637,0.9866952087204821,0.9581489773103914,0.28627004258051736,HV,R-L,3.2,False,145.05494283279845,64.00848428298632,cross,cross
246,-0.0002523259564519738,0.9999999681658054,0.029257762877586274,-0.9995719000209035,AV,-0.0016090178583233236,0.9999987055299279,0.8630268105072527,-0.5051581181626978,Cyclist,L-R,1.7999999999999998,True,178.3378716260592,120.43403913304917,opposite,cross
247,0.0028265671397406903,0.9999960052511232,-0.9150144854366721,-0.40342098537515636,AV,0.006041039325741086,0.9999817527554514,-0.0780878733947455,-0.9969464800222158,HV,R-L,3.7,True,113.95416632651366,175.86746309278976,cross,opposite
248,0.04458635712085167,0.9990055338979319,-0.9998532457229437,0.017131462789108487,AV,-0.00968006624318153,0.9999531470611648,-0.9992715263128568,0.03816302792459637,HV,L-R,4.9,False,91.57384871467718,87.25825285300961,cross,cross
249,0.7826023538106585,0.6225219319911686,-0.7864566614372877,-0.6176454643894956,AV,-0.3007404064937579,0.9537060385160456,-0.7861095961454371,-0.6180871320841893,HV,L-R,4.2,False,179.64386283725645,110.67450181672207,opposite,cross
250,0.018673711302743243,0.9998256310508257,0.7875737804002737,-0.6162203667731385,AV,-0.05324555067262791,0.9985814495240579,0.07997351603996801,-0.9967969887254902,Pedestrian,R-L,7.6000000000000005,True,126.97066088644624,178.46514525673248,cross,opposite
251,-0.01678157056712711,0.9998591795294477,0.17202021610396093,-0.9850934195554991,AV,0.042866731040354544,0.99908079921992,0.9263476715401288,-0.37666960513450226,HV,L-R,3.8999999999999995,True,171.05625879564127,109.67070668575388,opposite,cross
252,-0.008106740579711523,0.9999671398386915,-0.9986179176852436,0.05255715439393756,AV,-0.006538145336304136,0.999978626099359,-0.9999959001879052,0.0028634956575964627,HV,R-L,3.0,True,86.52282170447275,89.46132275736991,cross,cross
253,-0.016869735944485532,0.9998576958793504,0.8509665638364333,-0.5252198656109778,AV,-0.22734880212547365,0.973813391863201,0.26700701034282087,0.9636945866963188,Pedestrian,L-R,4.3,True,122.64965619944557,28.62727858112473,cross,cross
254,0.016010325012920733,0.9998718265322715,-0.026902888037723956,-0.9996380518043667,AV,-0.006005965207825929,0.9999819640283131,0.8733010873172492,-0.48718088108064156,HV,L-R,3.5000000000000004,True,179.37575530625085,119.49957540484576,opposite,cross
255,0.6530149203706821,0.7573450427468787,-0.7368217162203042,-0.6760870938763479,AV,-0.685122470314909,0.7284278966854556,-0.7144814313818736,-0.6996544034096468,HV,L-R,4.5,False,173.30792781877548,91.15404380446654,opposite,cross
256,-0.025871606660254367,0.999665273963649,-0.9999878979540738,-0.0049197505417139156,AV,-0.049072760056970394,0.9987952063463216,-0.9984539924000491,-0.05558439583554686,HV,L-R,3.7,False,88.79938279449856,90.37360177804088,cross,cross
257,0.9299330745381232,0.3677288088796871,-0.9366332199904953,-0.3503115916013005,AV,-0.6145475758805474,0.7888797607869927,-0.9376495471474839,-0.3475821150952942,HV,L-R,4.2,False,178.93075956437787,72.42044389538091,opposite,cross
258,0.016492070621023588,0.999863996554847,0.8723109175055536,0.488951595968987,AV,0.0058527625751641135,0.9999828724384426,0.9253445201238415,0.37912731249117004,Pedestrian,L-R,3.8000000000000007,True,59.78333482992701,67.38502263105616,cross,cross
259,0.02032818879588041,0.9997933610203055,-0.9789455166772862,0.20412171706469862,AV,0.00968941515794007,0.9999530565151032,-0.9910610307741156,-0.1334092698463926,Pedestrian,R-L,3.9,True,79.3867096166561,98.22181700442243,cross,cross
260,-0.7986013876168214,0.6018603024759874,0.9931123783297248,0.11716571174314498,AV,0.04648986280535028,0.9989187617901366,0.35522303844359093,-0.9347815749996911,Cyclist,R-L,4.3,False,136.26819569025963,156.5282521270781,cross,cross
261,0.007380013200288048,0.9999727673317726,0.6655112546444647,0.7463878147059683,AV,0.017766779736643402,0.9998421583118956,0.8094620183552943,0.5871722412036974,Pedestrian,L-R,5.4,True,41.298711967673135,53.025387355299316,cross,cross
262,0.44090786022754364,0.8975523710567361,0.8277081855951179,-0.561158764966598,AV,-0.8821855706957159,0.47090192063345226,0.8672582636451076,-0.4978585181949515,HV,L-R,4.5,True,97.97415145217728,178.23443654250016,cross,opposite
263,-0.0017861573245164762,0.9999984048197337,-0.8818002363935712,-0.47162309432028643,AV,-0.004277688387535255,0.9999908506491743,0.0021263876193707543,0.9999977392352906,HV,R-L,3.2,True,118.03736744590222,0.36692736617309907,cross,parallel
264,0.29327194001247475,0.9560290629480462,-0.9886304213507061,0.15036585376981443,AV,-0.9487631765778591,0.3159880294724628,-0.5406744408483193,-0.8412319234392839,Pedestrian,L-R,4.200000000000001,True,98.40581531279102,75.69090776477907,cross,cross
265,-0.007155104145772272,0.9999744019147007,-0.9885848802469043,0.1506649745203374,AV,0.010339107477911474,0.9999465499998289,-0.9974979008579845,-0.07069609454499133,Pedestrian,R-L,3.8999999999999995,True,80.92457447188671,94.64636733140848,cross,cross
266,0.008777277001255657,0.9999614789622866,-0.9998230886627212,0.0188093428097946,AV,-0.004690548932814067,0.999988999314847,-0.9996726794936489,-0.02558385963822493,HV,R-L,3.000000000000001,True,89.42514787018595,91.19725749288806,cross,cross
267,-0.006032460362168171,0.9999818045454522,0.3236910066605559,-0.9461628465581788,AV,-0.01067116363595117,0.9999430615123317,0.9989464750543062,0.045890521642014986,HV,L-R,4.3,True,161.4593477397903,87.98116728833067,opposite,cross
268,-0.00018687388141698543,0.9999999825390762,0.052363305965347176,-0.9986281010408127,AV,-0.02793887112408238,0.9996096335471722,0.9852350444505561,-0.17120720541645085,HV,L-R,3.000000000000001,True,177.00913790947942,101.4590036702643,opposite,cross
269,0.6159619955385244,0.7877758691735859,-0.7686358242714593,-0.6396866183112903,AV,-0.665725616401186,0.7461966253389657,-0.7931074200164379,-0.6090817845863308,HV,L-R,4.1000000000000005,False,167.79030928185765,85.7851227780431,opposite,cross
270,0.716926963702,0.6971482831629375,-0.7240276812016734,-0.6897709162132949,AV,-0.3458981223329578,0.9382720761946046,-0.6906219559542209,-0.7232159525024086,HV,L-R,4.400000000000001,False,179.41332185788346,116.08400761606795,opposite,cross
271,0.9921532833075674,0.1250274466747762,0.8564566297225645,0.5162189859006213,AV,-0.07627136595776207,0.997087096865132,-0.11947721229527727,0.9928369431795683,Motorcyclist,R-L,3.4000000000000004,False,23.89662776311044,2.487656513462447,cross,parallel
272,0.9987395178533537,0.0501933808190927,-0.9440551875100569,-0.32978751179411187,AV,-0.0012044949769443008,0.9999992745956621,-0.9500802080871993,-0.31200576629444526,Pedestrian,L-R,3.9000000000000012,False,163.621198982866,108.11113643731707,opposite,cross
273,-0.02011085640660294,0.9997977562760346,-0.018344789681421357,-0.9998317201867245,AV,-0.011567168224377389,0.9999330980717005,0.9680951529440674,-0.2505828702170253,HV,L-R,1.7999999999999998,True,177.7965171323907,105.17477081331269,opposite,cross
274,0.6987116223906513,0.7154034307551396,-0.7056025609375757,-0.7086078083103057,AV,-0.43767360093083746,0.8991339272034139,-0.6957970163656828,-0.7182384785129615,HV,L-R,4.6000000000000005,False,179.44548385153456,109.95369513909587,opposite,cross
275,0.0049727039360863545,0.9999876360313481,0.02330806929288725,-0.9997283300506383,AV,0.0014358281018078654,0.9999989691982997,0.9916483004438078,-0.12897150160755405,HV,L-R,3.0,True,178.3795089309976,97.32789646250862,opposite,cross
276,0.00877085097011735,0.9999615353468653,0.2554264748019142,-0.9668284832224726,AV,-0.002718080118997919,0.9999963060134107,0.9139792104463204,-0.405761016944606,HV,L-R,3.3000000000000003,True,164.69860356523773,114.09455988211317,opposite,cross
277,0.8596256636127723,0.5109243764573197,0.8527101817141503,-0.522384289580976,AV,-0.8622705726958712,0.5064478842514147,0.8631413349857449,-0.5049624103228141,HV,L-R,4.300000000000001,True,62.21774287414707,179.9013437136027,cross,opposite
278,0.009168292936320955,0.99995797031907,-0.9999998912505177,0.0004663678298847031,AV,-0.00486701592674976,0.9999881560078442,-0.0037768608038003843,-0.999992867635799,HV,R-L,4.300000000000001,True,90.49859094085288,179.50474072928648,cross,opposite
279,-0.0011197119294468765,0.9999993731224012,0.989268534484341,-0.1461087494957245,AV,0.010231606963995332,0.9999476557395063,0.06966441932378278,0.9975704830638685,Pedestrian,L-R,4.0,True,98.46564446582695,3.408474682461241,cross,parallel
280,0.0031945484613707382,0.9999948974170458,-0.8280776488295185,0.5606134207356943,AV,-0.01668671906545255,0.9998607670105027,-0.9293591179076572,0.3691769629349876,Pedestrian,R-L,3.3000000000000007,True,56.084803960799846,67.37900963484398,cross,cross
281,0.005540556983680344,0.9999846509963594,0.027155141527254567,-0.9996312311490846,AV,0.001500666204388259,0.9999988739998376,0.932399777006753,-0.36142863173489315,HV,R-L,4.2,False,178.12648156193683,111.10197726504961,opposite,cross
282,0.013953764742659715,0.999902641485413,-0.956354299403235,-0.29220960629819737,AV,0.004300173081093843,0.999990754212994,0.0063317465323536075,-0.9999799542920098,HV,L-R,2.6999999999999993,False,107.78980610613223,179.39083269459704,cross,opposite
283,-2.1469156684813643e-05,0.9999999997695376,-0.11299834872871635,-0.993595175705168,AV,-0.06951866806205562,0.9975806507700907,0.9910024766090622,-0.1338435331075245,HV,L-R,3.1999999999999993,True,173.51058361245572,101.6780939169127,opposite,cross
284,-0.012357972066615637,0.9999236373475732,0.39819501550768616,-0.9173007847074119,AV,0.0495293532689397,0.9987726684109656,0.9996808878277718,0.025261086910068984,Motorcyclist,R-L,3.7000000000000006,False,157.24268909123455,85.71350790060929,cross,cross
285,0.024366206846587437,0.999703099907122,0.08185368302834026,-0.9966443571177714,AV,0.008271102620806542,0.9999657938456876,-0.6873484914395409,0.7263277850363341,Pedestrian,R-L,5.800000000000001,True,173.9086575328865,43.89448842325176,opposite,cross
286,-0.007021839388811483,0.9999753465819033,-0.9764793984389368,-0.2156107242795036,AV,-0.000637009652924366,0.9999997971093306,-0.1814659856955531,-0.9833972218974086,HV,R-L,4.699999999999999,True,102.04903454481217,169.50834105614285,cross,opposite
287,0.9128543900901279,0.40828527097261347,-0.9216589675351968,-0.38800096335183915,AV,-0.11293203895711844,0.9936027146586245,-0.9737445077128885,0.2276436550817631,HV,L-R,3.8000000000000003,False,178.73300692791167,70.35725399394944,opposite,cross
288,-0.0025609169527337243,0.9999967208468042,0.7646226585021897,-0.6444782309008148,AV,-0.02365561023020864,0.9997201668990362,0.9998529574004429,0.017148282059387326,HV,L-R,2.7,True,130.27329617405775,90.37292071926014,cross,cross
289,0.4946310360761962,0.8691030653209024,0.9507802809229403,-0.30986587002781474,AV,-0.8786639098521377,0.47744081677560235,0.9373275237727129,-0.3484495848442275,Pedestrian,L-R,3.0,True,78.40572400167854,171.8741233917161,cross,opposite
290,-0.0010671426065272597,0.9999994306031665,0.002115107740893134,-0.9999977631571205,AV,-0.00326846261368487,0.999994658561806,0.9689334318565036,0.24732166227562447,HV,L-R,1.799999999999999,True,179.9399559419738,75.86819107474757,opposite,cross
291,-0.0050318266983497935,0.9999873402799045,0.9999385247046945,-0.011088138319806982,AV,-0.006869275521343454,0.9999764062485733,0.9999652685218456,-0.008334371603971885,HV,R-L,4.8,False,90.92362019686524,90.87111343731472,cross,cross
292,0.001781920613074883,0.9999984123782042,-0.7094287942112786,-0.7047771179202198,AV,0.008490072196876544,0.9999639586875578,-0.5248154274178364,-0.8512160519775422,Cyclist,L-R,2.7,False,134.9136371419561,148.83063239899255,cross,cross
293,-0.016083679126260048,0.9998706492670757,0.9871433493311987,0.15983744201901776,AV,-0.008356234982868607,0.9999650860589638,0.7602830647121813,0.6495919192168674,Pedestrian,R-L,5.0,False,81.72410576411202,49.967941175064894,cross,cross
294,0.0018802167819365512,0.9999982323908642,-0.9303311905987821,0.36672043275368876,AV,0.08304386411083989,0.9965458928888025,-0.9998348153118266,-0.018175315413102414,Cyclist,R-L,2.1,True,68.59422905896035,95.8049750022736,cross,cross
295,0.0015834869860793031,0.9999987462836966,0.01768987508102704,-0.9998435219171136,AV,0.008048051337687693,0.9999676139104035,0.9128080443257091,-0.4083888762127029,HV,L-R,3.4000000000000004,True,178.89566478891174,113.64254228066812,opposite,cross
296,0.7616654559778024,0.6479704724523536,-0.802138371571689,-0.5971382024726931,AV,-0.6865478728978925,0.7270846018307492,-0.7807094484946658,-0.624894196669448,HV,R-L,3.0999999999999996,True,176.2764518812526,85.3169616970241,opposite,cross
297,0.008168136582520929,0.999966640215947,0.9963782383727758,0.08503179462509147,AV,-0.007794514891031559,0.9999696223074046,0.9996558243137976,-0.026234193631630428,HV,R-L,4.6000000000000005,False,84.65414185645174,91.94987837105629,cross,cross
298,-0.002549641824250244,0.9999967496580017,0.01998328691311826,-0.9998003141848616,AV,-0.0044548566613826154,0.9999900770768312,0.9459655022583068,0.3242672794735687,HV,L-R,1.8999999999999995,True,179.00104965644144,71.3340560740991,opposite,cross
299,0.6983255451434252,0.7157802965995488,-0.6585871780772964,-0.7525044377757406,AV,-0.7381014029327239,0.674689794638058,-0.6441005392365544,-0.7649408443501887,Motorcyclist,R-L,4.200000000000001,True,176.8993956139819,92.33179516264431,opposite,cross
300,0.29087309475744355,0.956761643642881,-0.7915759186503247,0.6110708346934048,AV,-0.889091996208849,0.45772854649602523,-0.8603353356073289,0.5097284672307647,Pedestrian,R-L,3.6000000000000005,True,69.24326253457679,3.4051131629534113,cross,parallel
301,0.10064172738890773,0.994922732029064,-0.951534999943192,0.30754047519490746,AV,-0.9597615236783438,0.28081634152346596,-0.8989231996305935,0.4381062441530549,Pedestrian,R-L,3.6,True,77.86505472687462,9.674181806771994,cross,parallel
302,0.0053185077734423615,0.9999858566375146,-0.9965352481229793,0.08317150502709539,AV,0.04434902283869715,0.9990160980551077,-0.9996251430512731,0.02737833778229964,HV,R-L,3.4000000000000004,True,85.53384201735466,90.97298628862993,cross,cross
303,-0.0024543025708069197,0.99999698819491,0.03346939091951887,-0.9994397429917805,AV,0.00937090535333677,0.9999560921024777,0.9960179228694064,0.08915322385036484,HV,L-R,4.0,True,178.2226082707699,84.34818425241015,opposite,cross
304,-0.00011164360772724197,0.9999999937678523,-0.6121316010652333,0.7907559060654016,AV,0.07170870183945312,0.9974256173171514,-0.9743819863269346,0.2248994102295014,Pedestrian,R-L,5.8,True,37.737394993291346,81.1151721171989,cross,cross
305,0.6274229251611719,0.7786786712002574,0.38078344205810516,-0.9246642473105477,AV,-0.6139353970572365,0.7893562745935281,0.8604738938374932,0.5094945318883635,HV,L-R,3.0,True,118.75753517957227,97.24443838141244,cross,cross
306,-0.0286366992825355,0.9995898856302028,-0.9898247193637526,0.1422920410158923,AV,0.09658872383323117,0.9953243784959092,-0.0061906873425101,0.9999808375115132,HV,R-L,5.0,True,80.17851508954098,5.897470070318387,cross,parallel
307,0.09625905899897172,0.995356314874544,0.9627211313637267,-0.2704958839349428,AV,0.0803766868824804,0.9967645600671181,0.16294782586980008,0.986634687229425,HV,L-R,3.2,True,100.16998623821118,4.7678221651814106,cross,parallel
308,0.7232090154322544,0.6906292203472926,-0.7521187496701927,-0.6590276067013779,AV,-0.6837422111240202,0.7297236385969937,-0.7351745012083706,-0.6778779040306768,HV,R-L,3.2,True,177.54581688469895,89.54126742028075,opposite,cross
309,0.7761809849482317,0.6305101732762071,-0.7863997460340867,-0.6177179287000856,AV,-0.3117823373449366,0.9501535529164369,-0.7386292310343129,-0.6741119039608037,HV,L-R,4.3,False,179.06190414771604,114.21854707648302,opposite,cross
310,-0.004434678587315848,0.9999901667645674,-0.00176416802677518,-0.9999984438543759,AV,-0.011192631921473935,0.9999373605334838,0.8920899164158269,-0.45185792128632996,HV,L-R,3.0,True,179.64483136589334,117.50425283610542,opposite,cross
311,0.09222220733875164,0.995738451840426,-0.04192746710557439,-0.9991206571291132,AV,0.09686384099016483,0.9952976420692615,0.9908862953429866,-0.13470096399599932,HV,L-R,3.7,True,177.11150929507718,92.18272358631356,opposite,cross
312,0.041706437358920836,0.9991299080113789,0.9999028345834702,-0.013939920801116503,AV,0.010709794798156464,0.9999426485030936,0.9992433279597027,-0.03889436370501385,HV,R-L,3.4,False,88.40842835969632,91.61540736177479,cross,cross
313,0.006152310541756279,0.999981074358409,-0.06060893280032972,-0.9981615887544486,AV,0.0014662850438923783,0.9999989250035073,0.9822720568729589,-0.18746094603027755,HV,L-R,2.5999999999999996,True,176.8777379913231,100.7206328794274,opposite,cross
314,-0.5012334359572563,0.8653121070911252,0.48652261199116376,-0.873667985004198,AV,0.5571828146457187,0.8303898548654568,0.92741529286296,-0.37403325328626885,Pedestrian,L-R,3.7,True,179.0306409771698,78.1033809601729,opposite,cross
315,0.0001344896869258547,0.9999999909562621,0.010791332393338803,-0.999941771877331,AV,0.0024260869225755793,0.9999970570467914,0.9999067182978272,-0.01365850295126846,HV,L-R,2.3999999999999995,True,179.37398450601404,90.64359423002183,opposite,cross
316,0.007961671738037903,0.9999683053892938,0.9984769903667401,-0.055169735436894095,AV,-0.05275192248782078,0.9986076480148943,0.9823612308107331,0.1869930806207043,Pedestrian,L-R,4.3999999999999995,True,92.70642370867073,82.24651050348339,cross,cross
317,0.7443345665445676,0.667806898022857,-0.7761998770484517,-0.6304869157008482,AV,-0.6356523457121357,0.7719754499921998,-0.7632894609588174,-0.6460566529254208,HV,L-R,4.5,False,177.18803047012625,90.77656144188423,opposite,cross
318,-0.005568655945968947,0.9999844949152739,0.9999831628763963,0.005802927168116434,AV,0.006645475370892391,0.9999779185847529,0.999980283270465,0.006279575648131156,HV,L-R,3.0,True,89.98657703070674,89.25944395937077,cross,cross
319,0.012300794050765848,0.999924342370822,-0.9996968975790276,-0.024619361707141497,AV,-0.006520944357917323,0.9999787384163131,-0.9998873072350878,0.015012422528199653,HV,R-L,3.0999999999999996,True,92.1155294130932,88.76619399846794,cross,cross
320,0.789808411767694,0.6133536277719343,0.9995743089360286,0.029175347728192268,AV,-0.19897193003993568,0.9800051893006398,0.9847653606410324,-0.17388842538115418,Pedestrian,L-R,3.9000000000000004,True,36.16052758931023,111.49082457504423,cross,cross
321,-0.0032437325371637528,0.9999947390857751,-0.9399374768166338,0.34134665616581045,AV,0.008454536199076872,0.9999642597701471,0.015637096906985455,0.9998777331255665,HV,R-L,2.0,True,69.85520660057406,0.4115611599787489,cross,parallel
322,0.0318386573038896,0.9994930214369111,0.987861308047915,-0.15533845648088082,AV,-0.017094490757669348,0.999853878517124,0.9976767930482584,0.06812500725095663,Cyclist,R-L,9.3,False,97.11189710840796,87.07318896993961,cross,cross
323,0.0022776716543464757,0.9999974061025534,-0.009132088558607292,-0.9999583016099011,AV,0.0072241671955139905,0.9999739053637008,0.9970681068095543,-0.07651921577754989,HV,L-R,3.3000000000000003,True,179.60726368046028,93.97459995196952,opposite,cross
324,0.5666098748156342,0.8239861951279349,-0.5571355078147279,-0.8304215952948389,AV,-0.16684614598430145,0.9859829428393705,-0.6327436433399383,-0.7743613380153358,HV,L-R,4.000000000000001,False,179.3437708505662,131.1426674421291,opposite,cross
325,0.04952311229193869,0.998772977882822,-0.9911275597416415,0.132914108809331,AV,0.022505604678738356,0.9997467168028331,0.05552806429465445,0.9984571268090027,HV,L-R,3.4000000000000004,False,85.20060628201952,1.893575926242154,cross,parallel
326,0.66478165987748,0.7470377130309706,-0.8234635234270454,-0.5673692145200651,AV,-0.23391559109421903,0.9722569085602027,-0.7958112433350735,-0.605544767115929,HV,L-R,4.0,False,166.23255319029064,113.74034389160255,opposite,cross
327,-0.21150854594446533,0.9773761481601942,0.10911286327809468,-0.994029367306246,AV,-0.1778922458079251,0.9840499727561667,0.9885502122891541,0.1508922721118232,HV,L-R,2.2,True,174.05340701226788,91.56837452850137,opposite,cross
328,-0.07231605916896468,0.9973817662190696,0.06279890999982429,-0.9980262005092021,AV,-0.00822821992622511,0.9999661476254312,0.9960875764717364,0.08837160176585418,HV,L-R,2.700000000000001,True,179.45345678207426,85.40151414942257,opposite,cross
329,-0.025698709085765197,0.9996697336377275,0.06566790390392147,-0.9978415337100703,AV,-0.0064170693748257825,0.9999794103983535,0.9873606198635527,0.15848976731215494,HV,L-R,2.9000000000000004,True,177.7073865341825,81.24842573409013,opposite,cross
330,0.7357405535071502,0.6772634922428584,-0.7278018630459472,-0.6857874657259699,AV,-0.6979927575413087,0.716104818039845,-0.7069919205438903,-0.7072216231745617,HV,R-L,3.1999999999999993,True,179.33260262553353,90.74312254903153,opposite,cross
331,0.99637609356951,0.0850569230760386,-0.9872529163064053,-0.1591592889042223,AV,-0.034985528100508194,0.9993878190289937,-0.9999605063848024,0.008887388291824182,Pedestrian,L-R,6.1000000000000005,False,175.72119645233374,87.48585120834743,opposite,cross
332,-0.04553447135575184,0.9989627680341004,0.038532736852891936,-0.9992573383221289,AV,-0.05370418465401437,0.9985568889906311,0.9161877542560143,-0.40074929688188,HV,L-R,4.0,True,179.59847446917465,116.70353314319348,opposite,cross
333,-0.9460412490439576,0.32404622372024106,-0.9499729592054681,0.3123321577718278,AV,0.2624952799033907,0.9649332764644614,-0.9701916420888737,0.24233897255888243,Pedestrian,R-L,4.900000000000001,True,0.707967268795338,91.19354525146171,parallel,cross
334,0.015957976285480097,0.9998726633891297,-0.00450182449867064,-0.99998986673675,AV,0.013460252129768396,0.9999094067027288,0.9505162269073255,-0.3106749143169778,HV,L-R,2.8000000000000007,True,179.34357291342124,107.32866973094632,opposite,cross
335,0.001277319279723424,0.999999184227396,0.04750055111614943,-0.9988712117403634,AV,0.0054742419137015315,0.9999850162254785,0.9178593037727494,-0.39690590632768824,HV,L-R,4.4,True,177.20420938059146,113.07124116258909,opposite,cross
336,0.8234440190678556,0.5673975215502595,0.959783521994012,-0.2807411457353019,AV,-0.2986335289041576,0.9543678616834548,0.9991661170136815,-0.04082977604398874,Pedestrian,R-L,7.100000000000001,False,50.873389244853634,109.71557249858931,cross,cross
337,-0.02104793719707098,0.999778467631579,0.9173134444124723,-0.39816585074579924,AV,-0.08428200854184413,0.9964419416283884,0.9603113231639421,0.278930390246597,Pedestrian,L-R,2.3,True,114.6696139490912,78.6383613994059,cross,cross
338,-0.012379057397779501,0.9999233765333934,0.8248615553983912,-0.5653347808385283,AV,0.006576469745187216,0.9999783747890205,0.997273188468345,-0.07379828969685426,Pedestrian,L-R,2.8000000000000007,False,125.13482817670196,93.85537134193339,cross,cross
339,-0.00442425880948151,0.9999902129191,-0.10427983054242639,-0.9945479962988427,AV,-0.00876567553539343,0.9999615807281839,0.8640759688933543,-0.5033614208310079,HV,L-R,3.4000000000000012,True,173.7608317023058,120.72488275988854,opposite,cross
340,-0.001553182134802719,0.9999987938119006,0.017671170464946293,-0.999843852676206,AV,-0.001598611444690813,0.9999987222199082,0.8892201240719676,0.45747958527723925,HV,L-R,4.400000000000001,True,179.07645462806715,62.86700477466672,opposite,cross
341,-0.04810684897283452,0.9988421952850735,0.17667123756996977,-0.9842699191865488,AV,-0.04377586529418637,0.999041377330161,0.8251479457338589,-0.5649166908945006,HV,L-R,3.5999999999999996,True,172.58145516768388,126.9054804739766,opposite,cross
342,-0.07811642874000231,0.9969442429548948,-0.022028031108605507,-0.9997573534840732,AV,0.081194528691049,0.9966982735565656,0.8947398240111686,-0.4465877823322789,HV,L-R,3.7,True,174.25747851060666,111.86773887375824,opposite,cross
343,0.025320783458043852,0.9996793775631618,-0.9679724753106775,-0.2510563423634614,AV,0.022176999930181965,0.9997540600938296,0.0001526130960399622,-0.9999999883546213,HV,L-R,4.2,False,105.99095897737463,178.72050323743017,cross,opposite
344,-0.07878975668715911,0.996891254972767,0.9650652222688207,-0.2620097646409988,AV,0.02982593638102661,0.9995551077949604,0.9897779076091308,-0.14261729771977588,Pedestrian,L-R,7.300000000000001,True,109.70835225746521,96.49017267594083,cross,cross
345,0.007378410723819293,0.999972779157108,-0.0030343356674774904,-0.9999953963929319,AV,0.00024355577790694135,0.999999970340291,0.9989708707362482,-0.04535636030880237,HV,L-R,1.9000000000000004,True,179.75109926423994,92.58566514430498,opposite,cross
346,0.0944039880631708,0.9955339708105237,-0.9995378950274865,0.030397309157575887,AV,0.10461668266267644,0.9945126191801975,-0.09496007878378586,-0.9954810814060593,HV,R-L,2.0,True,93.67511082763207,179.44393964284913,cross,opposite
347,-0.03778770853523476,0.9992857894935042,0.016205155391040442,-0.9998686878479354,AV,-0.030357004556345327,0.9995391199319645,0.9684133141781746,-0.2493504620457805,HV,L-R,4.200000000000001,True,178.76293584903888,106.17867471166603,opposite,cross
348,0.013328935561704327,0.9999111657926378,0.9999799892864759,-0.006326217402142567,AV,-0.01295148980680907,0.999916125938463,0.9998885957619901,0.014926354716253715,HV,L-R,4.9,True,89.59875360730088,89.88683756327846,cross,cross
349,0.6367509537502878,0.7710695318180448,0.7675785402880526,-0.6409549005111534,AV,-0.6274645377761707,0.7786451398636843,0.7281952177234303,-0.6853697723745381,HV,L-R,4.800000000000001,True,90.3130901883224,172.12800206383193,cross,opposite
350,-0.31526566804516903,0.9490034555005756,-0.3088747003416495,0.9511027386612112,AV,0.9469967766515744,0.32124306219983645,-0.3263222698341276,0.9452585763749001,HV,R-L,2.3000000000000007,True,0.38542487436239625,90.30758688179091,parallel,cross
351,-0.2964456777549405,0.9550497160569255,0.9997781301150931,-0.02106396314960305,AV,-0.0732945774951186,0.9973103353068252,-0.007243165626037635,0.9999737679317962,HV,L-R,2.2,True,108.45121225310592,3.7882326128688835,cross,parallel
352,-0.4270586356335773,0.9042239333985732,-0.3351894205913683,0.9421507588086011,AV,0.7564529998990644,0.6540480555308654,-0.46468640782882664,0.8854753200282555,Cyclist,R-L,3.500000000000001,True,5.696981152712325,76.84242095350538,parallel,cross
353,-0.5767140659230048,0.8169460729855772,0.9542561877620118,0.29899018063794686,AV,0.031268984357004675,0.999511005750953,-0.9379099682228579,-0.3468787850362109,HV,L-R,3.9000000000000004,True,107.82279672704352,112.08839896813565,cross,cross
354,-0.0009930061731784877,0.9999995069692486,0.013387104261239973,-0.9999103887046571,AV,-0.003772739633716024,0.9999928831925035,0.950397213044645,-0.3110388037479758,HV,L-R,4.1,True,179.2898475858564,108.33800734546878,opposite,cross
355,-0.00850746624082256,0.9999638108542536,0.05025668878521834,-0.998736334190534,AV,-0.01453440136815631,0.9998943700095873,0.9993983407716724,-0.03468366276546026,HV,R-L,2.8,False,177.6067381100101,92.82041531389817,opposite,cross
356,0.45855209896250904,0.8886675264332984,-0.9656956290389338,-0.2596766297823083,AV,-0.35227045484274955,0.9358982458819348,-0.9057894834827704,-0.4237279924810441,HV,R-L,3.7,True,132.34459186502184,94.44392670341814,cross,cross
357,0.6966493421261872,0.717411802324962,0.8600355950711462,0.5102340396432007,AV,-0.06587939743413923,0.9978275928203805,0.9999953839693309,-0.0030384272297568297,Pedestrian,L-R,5.1,True,15.161785134504735,93.95143646269794,parallel,cross
358,-0.1448479840854577,0.9894539208605821,-0.07866842130706253,0.9969008373399305,AV,-0.04465262097090937,0.9990025742911919,0.01062393347497653,0.9999435644262727,HV,R-L,3.200000000000001,False,3.8164457276150356,3.167975673326496,parallel,parallel
359,0.5479100612368709,0.8365372465081328,0.8197362721791267,-0.5727411667357852,AV,-0.8142121499818166,0.5805674593206097,0.8196876409087086,-0.5728107639888727,HV,L-R,3.8000000000000007,True,91.71784545469501,179.45599776770325,cross,opposite
